GW-Nummer,RECHTSWERT,HOCHWERT,Nitrat,huek_250_he,buek_200_bodtyp,clc5_2018,gk_1000,buek_1000_lba,humus_1000,hyraum_tr,preidl,thuenen,mundialis,swr1000,NDVI,DHM,stream_dist,PD
0065/224-3,449309.9796228697,5270462.227469147,16.6,22.58346409752967,29.410839473109835,32.621982499584725,27.660070172165,22.915007538438573,28.504426234576602,17.69096373000219,32.15888961260188,29.348398476523474,22.901349823966026,515.37714,6648,345,848.52814,0.03718147
0065/602-9,536099.650363569,5515036.563967301,42.97,30.360833333333332,16.14765832943913,16.71525461062019,14.35045426065163,21.99408163265306,21.99408163265306,21.457494500570313,20.685096380783335,18.802605645916465,21.393505048413203,308.2273,3376,140,282.8427,0.043378383
0066/123-1,416130.0745938722,5282342.535744439,2.333333333333333,10.222417695473252,16.14765832943913,16.44231857149574,13.251989766081872,7.802543881926793,15.285560202880214,7.844441811914373,13.700309330148832,18.802605645916465,14.885978639115322,887.32776,8480,857,2765.8633,0.03718147
0066/260-2,458617.3814424933,5426521.960390391,53.6,19.24444225861022,16.14765832943913,16.44231857149574,20.077852439522808,34.69610242666058,21.77232508866828,21.773645374910725,13.700309330148832,18.802605645916465,14.885978639115322,277.11093,7446,119,1220.6555,0.14252897
0066/356-7,476917.9458412807,5470198.740856394,57.5875,19.24444225861022,29.410839473109835,22.76233892256531,14.35045426065163,34.4256938028436,21.77232508866828,21.773645374910725,20.685096380783335,18.802605645916465,21.393505048413203,257.38193,3837,112,1700.0,0.16111971
0066/358-5,483750.2380258683,5447999.592284396,21.55,16.043611111111108,24.94874282731511,21.63422205031631,18.68846614218154,34.4256938028436,28.504426234576602,24.161227446869137,23.774053949848756,18.802605645916465,14.885978639115322,253.8227,6981,174,1603.122,0.024787648
0066/456-4,510654.5159662055,5461338.286434392,33.525,17.379100752159104,18.888213067802138,16.71525461062019,38.55562922944008,24.673790514351843,28.504426234576602,26.197374767443005,20.685096380783335,18.802605645916465,21.393505048413203,367.23557,4316,147,223.6068,0.06196912
0066/560-6,533912.0863975019,5426078.345819373,0.3666666666666667,28.519649722870422,18.888213067802138,16.71525461062019,26.352277401300746,20.20135929521678,18.13749049508475,24.161227446869137,20.685096380783335,18.802605645916465,21.393505048413203,410.81537,4208,259,100.0,0.043378383
0066/602-4,542658.9993194465,5508242.35020714,49.28888888888889,31.74928320283973,35.211587174399675,32.621982499584725,26.321759822441305,27.842979005932968,28.504426234576602,21.457494500570313,20.685096380783335,18.802605645916465,21.393505048413203,239.94473,4767,319,2147.091,0.043378383
0066/861-2,604620.6995346344,5413782.052389514,30.6375,28.695007183908043,29.410839473109835,22.76233892256531,38.55562922944008,34.4256938028436,28.504426234576602,35.56025082696747,20.685096380783335,18.802605645916465,22.901349823966026,211.05672,6007,442,1655.2946,0.06196912
0067/456-0,510690.54578727565,5461352.252871023,30.3,17.379100752159104,18.888213067802138,16.71525461062019,38.55562922944008,24.673790514351843,28.504426234576602,26.197374767443005,20.685096380783335,18.802605645916465,21.393505048413203,367.23557,4316,147,223.6068,0.06196912
0067/609-9,540609.4703538297,5435546.458828636,16.3,16.039917302196717,16.14765832943913,22.76233892256531,18.68846614218154,20.136589421403762,18.13749049508475,24.161227446869137,20.685096380783335,18.802605645916465,21.393505048413203,543.91437,7441,495,1627.8821,0.049575295
0067/619-2,540981.2125270874,5318821.313332764,40.95555555555556,27.028360873457025,29.410839473109835,21.63422205031631,26.887007575757575,32.63532297979798,18.13749049508475,25.006545388084138,23.522599454274093,24.03742257980718,22.901349823966026,305.92014,7605,633,2418.6772,0.13013515
0067/672-5,554541.4581184442,5289583.249588964,25.525,22.58346409752967,16.14765832943913,21.63422205031631,18.988739572118057,21.694208880033564,15.285560202880214,25.006545388084138,23.522599454274093,24.03742257980718,22.901349823966026,700.4929,7447,674,2900.0,0.03098456
0067/710-2,570296.5374175179,5427027.775820292,46.95,16.039917302196717,16.14765832943913,32.621982499584725,18.68846614218154,20.136589421403762,18.13749049508475,24.161227446869137,23.522599454274093,21.52757275804285,22.901349823966026,460.46252,7447,472,2280.3508,0.03098456
0067/755-0,574015.2474280198,5480966.249065358,31.75555555555556,37.68777777777778,18.888213067802138,16.71525461062019,26.955423668405174,24.673790514351843,18.13749049508475,26.197374767443005,20.685096380783335,18.802605645916465,21.393505048413203,289.5393,7114,267,100.0,0.03098456
0068/222-4,443610.146619698,5291114.02250095,4.933333333333334,10.222417695473252,16.14765832943913,21.63422205031631,13.251989766081872,7.802543881926793,18.13749049508475,7.844441811914373,23.522599454274093,24.03742257980718,22.901349823966026,826.1026,8073,954,1200.0,0.03098456
0068/457-8,509767.8728493288,5454280.069132647,30.2875,28.519649722870422,35.211587174399675,32.621982499584725,27.25165679048167,34.4256938028436,28.504426234576602,24.161227446869137,30.757112899178118,28.839070652483482,21.393505048413203,269.11212,5720,212,848.52814,0.08055986
0068/461-5,511889.9065832509,5406589.154712397,46.72,32.006749974318716,18.464620908192337,16.71525461062019,26.352277401300746,11.315343554295167,11.315343554295167,24.161227446869137,20.685096380783335,18.802605645916465,21.393505048413203,198.51361,2585,278,100.0,0.086756766
0068/755-6,577865.7079881682,5476987.811917231,28.522222222222226,27.62732463798636,24.285737193895233,16.44231857149574,26.955423668405174,24.673790514351843,28.504426234576602,26.197374767443005,23.522599454274093,18.802605645916465,22.901349823966026,307.67413,6373,415,1170.47,0.024787648
0069/358-1,477420.70685655583,5448760.372728494,29.6,32.006749974318716,24.94874282731511,32.621982499584725,38.55562922944008,34.4256938028436,28.504426234576602,24.161227446869137,25.683899972576448,37.264613526570045,32.94428995206449,243.89268,6418,190,1431.7821,0.024787648
0069/507-0,513247.2046569376,5451063.071743747,41.20625,28.519649722870422,35.211587174399675,32.621982499584725,38.55562922944008,34.4256938028436,28.504426234576602,24.161227446869137,35.92117045881469,29.348398476523474,22.901349823966026,212.92073,6238,194,1708.8008,0.092953674
0069/508-2,516020.3380332812,5443233.429849025,64.72222222222223,32.006749974318716,18.464620908192337,27.55329200713816,17.680982252638767,34.4256938028436,21.77232508866828,24.161227446869137,20.685096380783335,18.802605645916465,21.393505048413203,196.08963,3150,163,300.0,0.1053475
0069/509-5,518337.42998724943,5433605.239139551,58.8,32.006749974318716,35.211587174399675,22.76233892256531,38.55562922944008,34.4256938028436,28.504426234576602,24.161227446869137,20.685096380783335,18.802605645916465,21.393505048413203,232.58372,4721,227,200.0,0.03098456
0071/257-5,458734.0788895944,5455899.347680897,2.911111111111111,19.24444225861022,15.073246184536286,22.338462401795734,17.680982252638767,19.0296322496761,15.285560202880214,21.773645374910725,13.700309330148832,18.802605645916465,22.901349823966026,323.04666,6231,102,282.8427,0.08055986
0071/662-5,560198.4844527186,5401795.970174165,16.766666666666666,19.573590164624648,16.14765832943913,22.76233892256531,21.016473426265094,16.39499007936508,18.13749049508475,17.69096373000219,20.685096380783335,18.802605645916465,21.393505048413203,431.6539,4842,383,141.42136,0.07436294
0071/663-8,557681.4148281919,5389482.952937733,23.880000000000003,17.379100752159104,24.94874282731511,22.76233892256531,17.680982252638767,20.20135929521678,18.13749049508475,17.69096373000219,20.685096380783335,18.802605645916465,21.393505048413203,380.13635,4898,384,100.0,0.018590735
0071/710-6,565443.4609231653,5426792.918123655,15.825,27.90668831168831,16.14765832943913,21.63422205031631,18.68846614218154,20.136589421403762,18.13749049508475,24.161227446869137,23.522599454274093,24.03742257980718,22.901349823966026,437.7612,7608,441,1208.3046,0.03718147
0072/070-1,401245.901621494,5308626.050585091,32.3125,11.907452590811966,24.94874282731511,22.76233892256531,16.426468402870842,19.0296322496761,28.504426234576602,21.773645374910725,23.774053949848756,18.802605645916465,22.901349823966026,213.24983,6318,227,447.2136,0.1053475
0072/162-8,432555.5230165457,5395575.542331995,26.2,23.987910153631063,29.410839473109835,32.621982499584725,17.680982252638767,20.30756210390139,28.504426234576602,21.773645374910725,23.522599454274093,28.839070652483482,32.94428995206449,451.20734,6503,128,900.0,0.06816603
0072/408-6,490094.0838653555,5441557.008934285,68.6,32.006749974318716,24.94874282731511,32.621982499584725,38.55562922944008,34.4256938028436,28.504426234576602,24.161227446869137,20.685096380783335,18.802605645916465,21.393505048413203,216.89899,6479,221,640.31244,0.018590735
0072/415-1,493987.0908104112,5368161.518400528,16.419999999999998,17.379100752159104,18.888213067802138,18.05561442185711,24.86623683821948,20.20135929521678,18.13749049508475,26.197374767443005,20.685096380783335,18.802605645916465,22.901349823966026,325.05893,6776,347,0.0,0.049575295
0072/507-8,519177.1677396828,5459734.866618281,12.985714285714284,17.379100752159104,29.410839473109835,32.621982499584725,26.955423668405174,20.20135929521678,28.504426234576602,26.197374767443005,29.895785714285715,37.556903473510616,32.94428995206449,307.5699,5705,162,0.0,0.03718147
0072/663-3,560800.2310546654,5386104.248546626,25.74,16.32757443718228,18.888213067802138,27.55329200713816,17.680982252638767,20.20135929521678,21.77232508866828,17.69096373000219,20.685096380783335,18.802605645916465,21.393505048413203,451.53397,4082,422,223.6068,0.018590735
0072/672-4,558966.0788576631,5293331.684341865,18.175,21.68469643099998,16.14765832943913,11.493313819987776,18.988739572118057,21.694208880033564,15.285560202880214,24.34838678910636,13.700309330148832,18.802605645916465,14.885978639115322,586.256,8241,669,412.31058,0.043378383
0072/710-1,570006.6564180617,5426917.82557153,54.55,16.039917302196717,16.14765832943913,32.621982499584725,18.68846614218154,20.136589421403762,18.13749049508475,24.161227446869137,23.774053949848756,18.802605645916465,14.885978639115322,487.39035,7761,469,2024.8457,0.03098456
0073/121-6,422155.5517899793,5301607.871068951,3.1500000000000004,5.439050117577896,16.14765832943913,8.547222222222222,4.335476190476191,7.802543881926793,15.285560202880214,7.844441811914373,13.700309330148832,18.802605645916465,14.885978639115322,1542.2903,8114,1208,2418.6772,0.03718147
0074/162-9,434318.7778833836,5398709.275741081,4.68,23.987910153631063,15.073246184536286,21.63422205031631,25.903875157114125,20.30756210390139,15.285560202880214,21.773645374910725,20.685096380783335,18.802605645916465,22.901349823966026,375.89087,7720,124,707.1068,0.086756766
0074/510-3,515473.4533332626,5423269.387101304,41.471428571428575,28.519649722870422,29.410839473109835,18.05561442185711,38.55562922944008,34.4256938028436,28.504426234576602,24.161227446869137,20.685096380783335,18.802605645916465,22.901349823966026,151.16069,6527,197,1019.8039,0.043378383
0074/604-5,545044.9542694385,5486043.238864797,30.525,28.320481359955053,18.888213067802138,22.76233892256531,29.15184119541536,24.673790514351843,18.13749049508475,26.197374767443005,20.685096380783335,18.802605645916465,22.901349823966026,335.33423,6768,279,100.0,0.018590735
0075/217-4,439867.5062351621,5348134.366572487,0.42,17.379100752159104,18.888213067802138,16.71525461062019,8.053842592592593,7.802543881926793,18.13749049508475,7.844441811914373,20.685096380783335,18.802605645916465,21.393505048413203,695.16705,4227,244,400.0,0.006196912
0075/256-6,461792.9205370044,5464903.944746575,1.6,19.24444225861022,15.073246184536286,22.76233892256531,17.680982252638767,19.0296322496761,28.504426234576602,21.773645374910725,20.685096380783335,18.802605645916465,32.94428995206449,204.33455,5621,94,500.0,0.092953674
0075/355-6,478669.2455504365,5475455.64825381,8.5,6.797529761904762,16.14765832943913,16.44231857149574,8.04156339869281,15.718011907727398,18.13749049508475,21.457494500570313,23.774053949848756,18.802605645916465,14.885978639115322,336.4144,8723,222,1878.8295,0.14252897
0076/413-8,489555.8213297692,5382990.577015972,3.3599999999999994,28.519649722870422,16.14765832943913,16.71525461062019,27.25165679048167,27.842979005932968,28.504426234576602,24.161227446869137,20.685096380783335,18.802605645916465,21.393505048413203,265.2867,5382,444,700.0,0.03718147
0077/564-9,531182.1429081936,5375188.768985255,18.05555555555556,18.709126984126986,24.285737193895233,16.44231857149574,16.47313463640167,24.673790514351843,18.13749049508475,17.92783849941305,23.522599454274093,21.52757275804285,14.885978639115322,599.14307,8727,613,2707.3972,0.024787648
0077/655-2,554266.2121614815,5476914.860808261,25.5,31.74928320283973,24.285737193895233,32.621982499584725,26.955423668405174,24.673790514351843,28.504426234576602,26.197374767443005,23.522599454274093,29.348398476523474,22.901349823966026,299.1518,5941,276,2420.7437,0.024787648
0077/717-8,565511.2174184421,5343356.069682838,16.8,27.028360873457025,35.211587174399675,16.71525461062019,33.126414141414145,27.842979005932968,21.77232508866828,12.881851851851854,20.685096380783335,18.802605645916465,21.393505048413203,267.51093,5629,512,1000.0,0.03098456
0078/169-0,428576.53986194986,5319448.971866254,5.720000000000001,5.439050117577896,16.14765832943913,21.63422205031631,6.846235171261488,7.802543881926793,18.13749049508475,7.844441811914373,23.522599454274093,24.03742257980718,22.901349823966026,1078.4929,7647,781,1077.033,0.018590735
0078/308-4,470004.7053054789,5442117.439171007,0.7125,19.24444225861022,18.888213067802138,16.71525461062019,17.680982252638767,34.4256938028436,21.77232508866828,21.773645374910725,20.685096380783335,18.802605645916465,22.901349823966026,114.24307,4230,115,282.8427,0.08055986
0078/459-0,503462.3126596489,5433018.595462446,46.16666666666666,32.006749974318716,18.888213067802138,21.63422205031631,26.352277401300746,21.109630221498378,28.504426234576602,24.161227446869137,23.522599454274093,28.839070652483482,22.901349823966026,318.1837,6440,219,1702.9386,0.049575295
0079/167-0,428318.09707518097,5342541.523755697,10.24,5.439050117577896,16.14765832943913,11.493313819987776,8.053842592592593,7.802543881926793,15.285560202880214,7.844441811914373,13.700309330148832,18.802605645916465,14.885978639115322,722.7663,8094,529,3178.0498,0.012393824
0079/408-4,495506.5121679706,5445840.494459896,30.75555555555556,28.519649722870422,18.888213067802138,22.76233892256531,27.25165679048167,27.842979005932968,28.504426234576602,24.161227446869137,20.685096380783335,18.802605645916465,21.393505048413203,255.18123,6483,187,0.0,0.012393824
0079/459-5,503523.3051897244,5433050.538613479,52.17,32.006749974318716,18.888213067802138,21.63422205031631,26.352277401300746,21.109630221498378,28.504426234576602,24.161227446869137,23.774053949848756,28.839070652483482,22.901349823966026,313.03314,6440,222,1700.0,0.049575295
0079/507-6,513400.1769907063,5452968.674753494,19.266666666666666,27.62732463798636,18.888213067802138,16.71525461062019,26.955423668405174,20.20135929521678,28.504426234576602,26.197374767443005,20.685096380783335,18.802605645916465,22.901349823966026,296.47156,5530,153,412.31058,0.08055986
0079/669-8,559677.8869244772,5322234.191237127,37.85384615384616,22.58346409752967,21.2334404358268,21.63422205031631,19.477526341970787,32.294795482295484,28.442533238366575,25.006545388084138,23.522599454274093,24.03742257980718,22.901349823966026,277.41998,7499,542,100.0,0.06196912
0079/760-8,578707.1677222813,5425973.27521838,58.725,16.039917302196717,16.14765832943913,21.63422205031631,18.68846614218154,20.136589421403762,18.13749049508475,24.161227446869137,23.522599454274093,21.52757275804285,22.901349823966026,410.2207,7721,455,1360.1471,0.03098456
0080/162-3,437623.4489092891,5402707.753842746,46.86666666666667,23.987910153631063,29.410839473109835,21.63422205031631,19.477526341970787,20.30756210390139,18.13749049508475,21.773645374910725,20.685096380783335,18.802605645916465,22.901349823966026,395.6597,6631,122,0.0,0.06816603
0080/260-2,459508.8008899097,5424819.82412802,36.03333333333333,19.24444225861022,35.211587174399675,21.502407697666317,17.680982252638767,34.69610242666058,21.77232508866828,21.773645374910725,32.15888961260188,28.839070652483482,32.94428995206449,266.63882,6323,117,400.0,0.117741324
0080/413-1,490978.54089153535,5386861.755281077,41.3,28.519649722870422,29.410839473109835,32.621982499584725,27.25165679048167,27.842979005932968,28.504426234576602,24.161227446869137,32.15888961260188,37.264613526570045,32.94428995206449,249.4152,6586,499,800.0,0.03098456
0080/456-4,511440.23794585903,5468781.290115767,23.51111111111111,20.728162222890923,18.888213067802138,16.44231857149574,26.321759822441305,11.286283577533577,18.13749049508475,26.197374767443005,23.774053949848756,21.52757275804285,22.901349823966026,400.20844,7464,173,100.0,0.043378383
0080/507-3,522116.9263299265,5451206.256444251,35.3375,32.006749974318716,35.211587174399675,16.71525461062019,26.352277401300746,34.4256938028436,28.504426234576602,24.161227446869137,28.846468253968254,18.802605645916465,21.393505048413203,310.16238,5287,204,2920.6165,0.06196912
0080/514-9,513897.4440506644,5372249.142748892,9.3,19.573590164624648,16.14765832943913,22.76233892256531,21.016473426265094,21.109630221498378,21.77232508866828,17.69096373000219,20.685096380783335,18.802605645916465,22.901349823966026,264.75,5982,379,500.0,0.049575295
0080/611-5,539973.5646321261,5406619.06116962,15.56,17.379100752159104,15.073246184536286,21.63422205031631,17.680982252638767,21.109630221498378,18.13749049508475,24.161227446869137,23.522599454274093,18.802605645916465,22.901349823966026,327.59006,7931,250,0.0,0.049575295
0080/619-7,547671.5253270094,5319569.959991392,33.333333333333336,22.58346409752967,29.410839473109835,32.621982499584725,27.660070172165,25.61553774928775,21.77232508866828,25.006545388084138,23.522599454274093,29.330417887020488,22.901349823966026,445.83304,6676,588,1500.0,0.12393824
0080/773-7,582012.0023929843,5279412.424022205,4.725,22.58346409752967,15.073246184536286,22.76233892256531,17.680982252638767,16.39499007936508,21.77232508866828,24.34838678910636,23.522599454274093,24.03742257980718,32.94428995206449,1255.2395,7479,739,100.0,0.03098456
0081/211-2,441048.1251358442,5406206.350324737,5.44,19.24444225861022,18.888213067802138,22.76233892256531,17.680982252638767,20.30756210390139,15.285560202880214,21.773645374910725,20.685096380783335,18.802605645916465,21.393505048413203,428.7646,6647,123,1552.4175,0.08055986
0081/412-4,498326.363858746,5404551.953734357,48.7,28.519649722870422,16.14765832943913,32.621982499584725,27.25165679048167,20.136589421403762,28.504426234576602,24.161227446869137,30.757112899178118,31.374355158730157,22.901349823966026,213.70085,6451,386,100.0,0.018590735
0081/507-9,517062.9535891625,5454043.151855828,17.2875,27.62732463798636,35.211587174399675,18.05561442185711,26.955423668405174,20.20135929521678,18.13749049508475,26.197374767443005,20.685096380783335,18.802605645916465,22.901349823966026,301.92126,6719,157,141.42136,0.06196912
0081/760-0,579568.7784184429,5427375.69542978,11.2375,16.039917302196717,16.14765832943913,21.63422205031631,18.68846614218154,20.136589421403762,18.13749049508475,24.161227446869137,23.522599454274093,24.03742257980718,32.94428995206449,305.05792,8078,467,1264.911,0.043378383
0081/773-2,581497.0134731856,5280746.771027915,4.816666666666666,4.816666666666666,14.43657777777778,21.63422205031631,17.680982252638767,16.39499007936508,21.77232508866828,25.006545388084138,23.522599454274093,24.03742257980718,22.901349823966026,1205.2634,7701,727,0.0,0.03098456
0082/259-9,457387.2486574031,5427550.253940403,0.5,19.24444225861022,29.410839473109835,18.05561442185711,17.680982252638767,20.30756210390139,21.77232508866828,21.773645374910725,20.685096380783335,18.802605645916465,22.901349823966026,186.50638,5835,116,1581.1388,0.16111971
0082/417-3,488827.0987241632,5346731.08302558,0.5625,19.573590164624648,16.14765832943913,16.71525461062019,21.016473426265094,16.39499007936508,21.77232508866828,17.69096373000219,20.685096380783335,18.802605645916465,27.599165140415142,357.16336,4701,519,223.6068,0.03098456
0082/563-5,527991.4046478631,5391762.012093827,60.58,17.379100752159104,18.888213067802138,22.76233892256531,17.680982252638767,20.136589421403762,28.504426234576602,17.69096373000219,20.685096380783335,18.802605645916465,21.393505048413203,254.6159,4994,262,100.0,0.03098456
0082/861-3,605774.2233877606,5411856.847348212,0.8758620689655172,28.695007183908043,29.410839473109835,32.621982499584725,38.55562922944008,34.4256938028436,28.504426234576602,35.56025082696747,20.685096380783335,18.802605645916465,21.393505048413203,194.21896,6784,434,1300.0,0.055772208
0083/273-0,452493.5967237696,5278856.918513119,14.675,22.58346409752967,15.073246184536286,16.71525461062019,24.86623683821948,32.63532297979798,18.13749049508475,26.197374767443005,20.685096380783335,18.802605645916465,21.393505048413203,474.2417,4524,387,141.42136,0.055772208
0083/513-2,515032.6288885184,5393714.251691914,11.7,19.573590164624648,35.211587174399675,32.621982499584725,38.55562922944008,16.39499007936508,28.504426234576602,17.69096373000219,23.522599454274093,31.374355158730157,32.94428995206449,250.74144,6214,375,984.8858,0.03718147
0083/769-6,582087.7095419925,5326237.247643815,23.83,22.58346409752967,29.410839473109835,32.621982499584725,27.660070172165,22.915007538438573,28.504426234576602,25.006545388084138,23.522599454274093,29.330417887020488,22.901349823966026,431.8934,6078,550,583.0952,0.049575295
0084/213-4,440568.65427903447,5391311.919248224,11.477777777777778,10.222417695473252,16.14765832943913,21.502407697666317,8.053842592592593,7.802543881926793,15.285560202880214,7.844441811914373,23.522599454274093,29.330417887020488,22.901349823966026,830.0854,7153,341,223.6068,0.043378383
0084/261-7,456511.9307867222,5405476.707601291,5.09375,6.797529761904762,16.14765832943913,16.44231857149574,8.04156339869281,5.068161564625851,18.13749049508475,7.989695210449927,13.700309330148832,18.802605645916465,14.885978639115322,957.2149,8495,485,1802.7756,0.024787648
0084/569-2,528455.5001516632,5322898.949563911,38.53333333333333,22.58346409752967,18.888213067802138,32.621982499584725,27.660070172165,19.0296322496761,28.504426234576602,25.006545388084138,23.774053949848756,18.802605645916465,21.393505048413203,313.49774,6652,547,300.0,0.092953674
0085/124-1,420526.238708273,5266341.921025298,37.92,22.58346409752967,18.888213067802138,21.63422205031631,25.903875157114125,21.91,21.91,7.844441811914373,23.522599454274093,37.264613526570045,32.94428995206449,481.8357,5752,285,141.42136,0.03718147
0085/355-1,476102.290013624,5477537.909137716,38.41428571428572,38.23820105820106,29.410839473109835,27.55329200713816,10.483071771978022,7.802543881926793,15.285560202880214,21.773645374910725,20.685096380783335,18.802605645916465,21.393505048413203,283.12955,4478,116,1400.0,0.17971045
0085/660-8,560514.4424374992,5419562.838750178,20.0,16.039917302196717,16.14765832943913,21.63422205031631,18.68846614218154,20.136589421403762,18.13749049508475,24.161227446869137,23.522599454274093,24.03742257980718,22.901349823966026,451.47565,8190,439,2459.6748,0.03718147
0085/667-7,557572.0994333848,5346754.62312992,21.98333333333333,22.58346409752967,18.888213067802138,32.621982499584725,17.680982252638767,15.718011907727398,28.504426234576602,25.006545388084138,32.15888961260188,21.52757275804285,22.901349823966026,283.47577,7329,489,806.22577,0.03098456
0085/706-7,567108.0607835086,5471809.914905545,17.799999999999997,28.320481359955053,24.285737193895233,16.71525461062019,26.955423668405174,24.673790514351843,18.13749049508475,26.197374767443005,20.685096380783335,18.802605645916465,21.393505048413203,377.0516,5588,343,316.22775,0.03718147
0085/716-0,566854.9401837788,5352277.986737392,0.4599999999999999,22.58346409752967,18.888213067802138,21.63422205031631,17.680982252638767,19.0296322496761,28.504426234576602,25.006545388084138,0.4599999999999999,18.802605645916465,22.901349823966026,230.5424,6353,475,0.0,0.03718147
0085/763-0,584831.9705337033,5390821.056300634,17.52,17.379100752159104,18.888213067802138,16.71525461062019,16.47313463640167,20.20135929521678,21.77232508866828,17.92783849941305,20.685096380783335,18.802605645916465,21.393505048413203,454.18243,3778,489,0.0,0.07436294
0085/773-4,579679.6907897153,5283142.853205616,8.24,8.24,16.14765832943913,22.76233892256531,18.988739572118057,22.915007538438573,15.285560202880214,25.006545388084138,20.685096380783335,18.802605645916465,21.393505048413203,1134.4684,7035,709,806.22577,0.03098456
0086/409-7,489226.01011750347,5430956.39877217,12.025,20.3162442541119,19.70046767355591,16.71525461062019,18.68846614218154,20.136589421403762,18.13749049508475,24.161227446869137,20.685096380783335,18.802605645916465,21.393505048413203,383.8709,7146,292,3584.6897,0.043378383
0086/565-2,531056.1975536641,5367427.8816208895,23.677777777777777,20.39906846962561,24.285737193895233,16.44231857149574,16.47313463640167,20.20135929521678,18.13749049508475,17.92783849941305,13.700309330148832,18.802605645916465,14.885978639115322,508.3682,8506,634,141.42136,0.043378383
0086/706-2,565635.7072062258,5462698.612645459,12.64,28.519649722870422,19.70046767355591,32.621982499584725,26.955423668405174,18.3452777014652,28.504426234576602,24.161227446869137,23.522599454274093,29.738030303030303,22.901349823966026,397.58276,6401,459,2121.3203,0.018590735
0086/763-6,585500.3102261318,5393781.0660632,12.62857142857143,17.379100752159104,18.888213067802138,16.71525461062019,16.47313463640167,20.20135929521678,21.77232508866828,17.92783849941305,20.685096380783335,18.802605645916465,21.393505048413203,478.44418,4593,493,100.0,0.1053475
0087/356-2,481195.2223167176,5462029.952933814,23.575,27.62732463798636,18.888213067802138,18.05561442185711,38.55562922944008,34.4256938028436,21.77232508866828,26.197374767443005,23.522599454274093,18.802605645916465,22.901349823966026,278.51492,7567,168,0.0,0.03098456
0087/409-2,499285.0104013411,5432395.80786309,4.777777777777778,20.3162442541119,19.70046767355591,16.71525461062019,18.68846614218154,21.109630221498378,18.13749049508475,24.161227446869137,20.685096380783335,18.802605645916465,21.393505048413203,326.3551,5144,290,2118.962,0.03098456
0088/022-8,394540.5680797404,5292704.344990214,26.03333333333333,27.578278769841273,27.49361111111111,35.19962121212121,39.43333333333333,34.4256938028436,21.77232508866828,22.868574487107093,30.757112899178118,28.614047619047618,22.901349823966026,378.2321,7389,277,1811.077,0.092953674
0088/162-7,428603.0495364467,5395160.745163315,23.66,23.987910153631063,29.410839473109835,32.621982499584725,17.680982252638767,19.795738980217813,28.504426234576602,21.773645374910725,30.757112899178118,37.73789293495176,32.94428995206449,436.26184,6497,125,141.42136,0.06196912
0088/415-0,492784.9411188001,5366031.195285974,13.9,28.320481359955053,24.285737193895233,15.755847977005795,24.86623683821948,13.282781157334728,28.504426234576602,26.197374767443005,20.685096380783335,18.802605645916465,14.885978639115322,262.34732,7892,376,100.0,0.055772208
0088/706-3,570996.4618672204,5469980.63703947,28.46153846153846,27.62732463798636,18.888213067802138,21.63422205031631,26.955423668405174,24.673790514351843,28.504426234576602,26.197374767443005,23.522599454274093,21.52757275804285,14.885978639115322,336.8559,7897,393,0.0,0.03098456
0089/413-0,498695.2118872816,5393244.40940777,20.976923076923075,28.519649722870422,35.211587174399675,16.71525461062019,38.55562922944008,27.842979005932968,21.77232508866828,24.161227446869137,20.685096380783335,18.802605645916465,21.393505048413203,240.22417,3993,424,200.0,0.03098456
0089/415-6,487859.59777150303,5367891.681569278,24.96,28.519649722870422,16.14765832943913,32.621982499584725,24.86623683821948,20.20135929521678,18.13749049508475,26.197374767443005,23.522599454274093,21.52757275804285,22.901349823966026,440.63974,6866,482,1802.7756,0.03718147
0089/462-6,502309.7363270372,5395094.648826502,11.15,16.043611111111108,16.14765832943913,22.76233892256531,26.352277401300746,20.136589421403762,18.13749049508475,24.161227446869137,20.685096380783335,18.802605645916465,22.901349823966026,285.53387,6712,449,400.0,0.043378383
0090/067-9,404329.6327379036,5344124.962409683,25.422222222222224,23.987910153631063,14.43657777777778,22.76233892256531,25.903875157114125,19.0296322496761,28.504426234576602,21.773645374910725,20.685096380783335,18.802605645916465,27.599165140415142,216.80566,6441,164,400.0,0.08055986
0090/259-5,459677.71504299867,5435544.69415218,27.365,19.24444225861022,29.410839473109835,16.44231857149574,20.077852439522808,19.795738980217813,18.13749049508475,21.773645374910725,13.700309330148832,18.802605645916465,14.885978639115322,185.00359,8413,122,1902.6298,0.111544415
0090/415-3,493187.4069087509,5368581.479469927,34.63333333333333,27.62732463798636,24.285737193895233,16.44231857149574,24.86623683821948,20.20135929521678,18.13749049508475,26.197374767443005,20.685096380783335,18.802605645916465,22.901349823966026,266.69623,7254,406,200.0,0.049575295
0091/210-6,444724.0182009497,5417795.956560337,32.379999999999995,19.24444225861022,29.410839473109835,22.76233892256531,25.903875157114125,19.795738980217813,18.13749049508475,21.773645374910725,20.685096380783335,18.802605645916465,21.393505048413203,356.01703,7506,120,1204.1594,0.1053475
0091/355-9,478440.0735942312,5478349.218363324,8.0625,6.797529761904762,16.14765832943913,16.44231857149574,8.04156339869281,15.718011907727398,18.13749049508475,21.457494500570313,13.700309330148832,18.802605645916465,22.901349823966026,589.2848,8456,323,2061.5527,0.14872588
0092/165-9,426891.63648510166,5372087.791441991,47.66,10.222417695473252,16.14765832943913,35.19962121212121,13.251989766081872,7.802543881926793,21.77232508866828,7.844441811914373,30.757112899178118,28.614047619047618,22.901349823966026,433.16922,7290,234,400.0,0.049575295
