eusr5000,aet,pdsi,pet,soil,srad,swe,NDVI,DHM,x,y,GWL
133.57339030392856,47.46000000000001,-0.7963333333333334,64.12166666666667,34.638333333333335,136.1916666666667,2.216666666666667,0.6913,223,394781.5082,5298299.162,205.1154253
120.73956398590605,50.17666666666667,-1.4729166666666667,64.07416666666667,49.11000000000001,132.94833333333332,2.158333333333333,0.7882,152,410532.244,5365147.591,146.1540737
133.57339030392856,52.44,-1.149166666666667,64.09500000000001,48.5075,133.6975,2.8583333333333334,0.5319,168,408920.8536,5344740.705,163.1821299
133.57339030392856,52.49916666666667,-1.0477500000000002,64.48833333333333,48.472500000000004,134.28166666666667,2.5416666666666665,0.4718,173,403386.0118,5335512.367,171.4803656
133.57339030392856,51.10583333333333,-1.031,64.62583333333333,39.6225,135.44000000000003,2.125,0.7637,232,409303.6873,5316809.718,225.8621199
133.57339030392856,52.74333333333333,-1.3423333333333332,63.921666666666674,50.99916666666667,132.55916666666667,2.6416666666666666,0.6421,159,422315.5335,5364822.723,154.5036635
120.73956398590605,47.92833333333334,-1.4983333333333335,63.200833333333335,44.91833333333333,131.77916666666667,2.4166666666666665,0.7303000000000001,113,441595.895,5419115.166,107.5595728
92.18530922955416,44.87583333333333,-1.9344166666666665,65.32666666666667,45.39166666666667,126.5225,1.4,0.7205,90,459600.8649,5492361.102,87.23369268
133.57339030392856,46.65166666666667,-1.7654166666666666,63.90416666666667,48.56,130.23499999999999,2.4,0.6647000000000001,112,461997.8274,5440914.487,106.8197755
133.57339030392856,52.83666666666667,-1.3125833333333332,63.44500000000001,52.45666666666668,132.22333333333333,2.966666666666667,0.7957000000000001,148,423105.2268,5376508.074,141.4697648
133.57339030392856,52.74333333333333,-1.3423333333333332,63.921666666666674,50.99916666666667,132.55916666666667,2.6416666666666666,0.5177,161,422245.5615,5365862.308,154.990414
133.57339030392856,52.36333333333334,-1.123916666666667,63.17916666666667,44.2625,134.09916666666666,2.6416666666666666,0.8263,213,414028.8147,5326178.027,206.9214999
133.57339030392856,50.965,-1.2755,64.07916666666667,47.57,131.36333333333334,2.841666666666667,0.7831,123,442394.5748,5409247.086,117.2446591
133.57339030392856,47.23583333333334,-1.817333333333333,63.928333333333335,50.725833333333334,129.4375,2.4166666666666665,0.4636,111,470046.6302,5442808.708,107.6982524
120.73956398590605,51.58333333333334,-0.9154166666666669,65.84666666666668,42.2,135.5891666666667,2.3,0.49400000000000005,194,398020.1643,5318346.155,190.6120699
133.57339030392856,47.46000000000001,-0.7963333333333334,64.12166666666667,34.638333333333335,136.1916666666667,2.216666666666667,0.6307,225,396299.9023,5297679.41,207.0217375
120.73956398590605,50.28,-1.5935,65.33166666666668,49.11166666666667,132.1,1.6416666666666666,0.46040000000000003,141,412859.3375,5380046.674,134.5481664
120.73956398590605,49.75083333333333,-1.3991666666666667,63.475833333333334,45.97916666666667,131.82500000000002,2.458333333333333,0.7429,121,438234.2314,5410007.781,112.2268792
120.73956398590605,45.958333333333336,-1.829333333333333,64.385,48.017500000000005,130.26,2.183333333333333,0.7026,114,461404.0698,5450763.57,98.89113777
92.18530922955416,48.310833333333335,-1.8554166666666663,64.96583333333334,54.69500000000001,127.16833333333335,1.7916666666666667,0.6726000000000001,112,475642.4322,5474234.173,96.80630361
120.73956398590605,50.910833333333336,-0.8855,66.15083333333334,41.682500000000005,135.88916666666668,2.325,0.6648000000000001,196,394802.44,5319576.675,187.8911972
120.73956398590605,50.0325,-1.53675,64.44833333333334,49.17333333333334,132.87833333333333,1.9166666666666667,0.5393,141,413344.1302,5371666.0,141.9027636
133.57339030392856,52.64750000000001,-1.1115833333333331,64.45833333333334,42.19333333333333,134.47083333333333,2.225,0.5984,226,415426.26,5323941.909,218.1777976
120.73956398590605,47.88,-1.4782499999999998,62.678333333333335,45.96000000000001,131.85416666666669,2.625,0.8917,115,444721.6513,5419072.182,107.7822187
120.73956398590605,45.958333333333336,-1.829333333333333,64.385,48.017500000000005,130.26,2.183333333333333,0.7026,114,461404.0698,5450763.57,98.87773181
120.73956398590605,49.92250000000001,-1.5431666666666666,63.09583333333334,50.41583333333334,132.27083333333334,2.325,0.5415,134,418587.056,5386264.206,131.3932224
133.57339030392856,51.01833333333333,-1.474,63.955,50.725,132.4641666666667,2.091666666666667,0.6849000000000001,142,418883.917,5375691.4,141.857879
120.73956398590605,51.69666666666667,-1.2575833333333335,64.37333333333333,47.89166666666667,131.83333333333334,2.75,0.6519,128,439120.8772,5408242.484,114.7231003
133.57339030392856,46.36333333333334,-1.9771666666666667,64.4,53.329166666666666,126.11500000000001,1.925,0.6293000000000001,99,472766.5927,5490016.96,94.95774303
92.18530922955416,47.55500000000001,-1.8784166666666666,65.39333333333333,51.23916666666667,127.65250000000002,1.6916666666666669,0.4116,105,468266.3774,5472250.998,94.40058473
120.73956398590605,50.910833333333336,-0.8855,66.15083333333334,41.682500000000005,135.88916666666668,2.325,0.5670000000000001,194,396353.8224,5319362.757,189.0768335
133.57339030392856,53.35166666666667,-1.0931666666666666,66.61666666666666,40.29,135.00250000000003,1.675,0.7738,219,410353.2655,5320932.093,213.4764596
120.73956398590605,50.08166666666667,-1.4869166666666667,61.91166666666667,51.365,132.29333333333335,2.575,0.8471000000000001,143,421475.8989,5385854.369,133.5377512
133.57339030392856,53.225833333333334,-1.114166666666667,64.74833333333333,41.26583333333334,134.35833333333332,2.183333333333333,0.7574000000000001,228,414690.5507,5321286.951,222.9821499
92.18530922955416,47.43416666666666,-1.8583333333333332,64.66000000000001,52.376666666666665,128.2375,2.025,0.8215,112,469996.6764,5466611.226,96.22030779
92.18530922955416,46.43000000000001,-1.8109166666666667,64.1925,49.670833333333334,129.82416666666666,2.2583333333333333,0.5890000000000001,112,466954.8636,5449691.975,104.6358578
120.73956398590605,49.65083333333334,-1.4654166666666666,65.08666666666667,48.4675,133.1016666666667,1.675,0.6246,141,410326.3334,5370114.617,142.1766138
133.57339030392856,53.52000000000001,-0.97975,65.23333333333333,48.155833333333334,134.68,2.941666666666667,0.5675,173,402690.2756,5333380.213,172.2671851
133.57339030392856,50.445,-1.49275,64.0125,49.765,132.81916666666666,2.05,0.8842000000000001,155,415516.2564,5368721.17,144.9640288
133.57339030392856,52.55666666666667,-1.1181666666666668,62.903333333333336,42.9775,134.21666666666667,2.816666666666667,0.527,233,416772.7265,5324833.562,223.4873391
120.73956398590605,47.88,-1.4782499999999998,62.678333333333335,45.96000000000001,131.85416666666669,2.625,0.8845000000000001,114,442467.5485,5418523.399,107.9355106
120.73956398590605,45.7575,-1.7317500000000001,64.29416666666667,45.635000000000005,130.8475,2.2333333333333334,0.7302000000000001,106,455310.4719,5438873.315,99.00831177
133.57339030392856,46.43000000000001,-1.8109166666666667,64.1925,49.670833333333334,129.82416666666666,2.2583333333333333,0.8313,115,468838.1133,5447737.747,105.6214825
120.73956398590605,47.83166666666667,-0.9023333333333332,65.08583333333334,36.23916666666667,136.215,1.825,0.7811,207,394990.4173,5306999.692,197.0237595
133.57339030392856,46.45583333333333,-0.73575,64.6425,33.593333333333334,136.31500000000003,1.85,0.5663,227,393909.8575,5295651.217,208.2708104
120.73956398590605,50.28,-1.5935,65.33166666666668,49.11166666666667,132.1,1.6416666666666666,0.5740000000000001,139,413758.9764,5378787.174,135.7553493
133.57339030392856,51.910000000000004,-0.9926666666666668,65.13916666666667,40.93416666666666,135.35333333333332,1.9083333333333332,0.5871000000000001,208,407968.2087,5320433.299,206.1492491
133.57339030392856,50.660833333333336,-1.4624166666666667,63.9675,49.39333333333333,132.93416666666667,2.283333333333333,0.6542,145,414291.7446,5367176.784,145.3707138
133.57339030392856,52.64750000000001,-1.1115833333333331,64.45833333333334,42.19333333333333,134.47083333333333,2.225,0.8412000000000001,216,414131.7728,5323344.14,211.7968739
120.73956398590605,47.88,-1.4782499999999998,62.678333333333335,45.96000000000001,131.85416666666669,2.625,0.8835000000000001,114,443784.0246,5418526.398,107.5453008
133.57339030392856,46.97833333333334,-1.8171666666666668,64.05083333333333,49.28333333333333,130.01166666666666,2.3583333333333334,0.5371,113,463612.1876,5439946.868,107.7305676
120.73956398590605,50.910833333333336,-0.8855,66.15083333333334,41.682500000000005,135.88916666666668,2.325,0.6061000000000001,191,396618.7216,5318586.063,189.9630218
133.57339030392856,51.756666666666675,-0.9564166666666668,65.41583333333334,42.1625,135.54666666666668,2.341666666666667,0.6809000000000001,190,402868.2255,5320298.373,190.4010956
133.57339030392856,50.71333333333334,-1.42375,62.11083333333334,50.88,132.135,2.675,0.536,136,426154.0256,5385514.503,135.0948255
133.57339030392856,51.01833333333333,-1.474,63.955,50.725,132.4641666666667,2.091666666666667,0.8666,156,419010.8634,5374380.919,142.8910589
120.73956398590605,49.05833333333334,-1.4245833333333335,63.087500000000006,46.653333333333336,131.90916666666666,2.7666666666666666,0.8725,121,442685.462,5418302.487,107.891473
133.57339030392856,49.89166666666667,-1.6080833333333333,63.282500000000006,49.59583333333333,131.00250000000003,3.058333333333333,0.6799000000000001,117,455869.2268,5422695.734,113.6314477
120.73956398590605,46.37583333333333,-1.848,64.48916666666666,50.11916666666667,129.06,2.1333333333333333,0.7656000000000001,112,467407.6916,5455946.48,101.7682772
120.73956398590605,50.0325,-1.53675,64.44833333333334,49.17333333333334,132.87833333333333,1.9166666666666667,0.6736000000000001,143,410655.2001,5368737.165,143.4763223
133.57339030392856,52.6775,-1.0455833333333333,64.56916666666667,46.13916666666667,134.335,2.475,0.6224000000000001,179,407826.2586,5333767.051,177.396068
120.73956398590605,50.038333333333334,-1.53325,64.83166666666668,49.06,132.26666666666668,1.925,0.7342000000000001,139,416747.7906,5385114.662,131.5715718
133.57339030392856,51.7025,-1.4127500000000002,63.86833333333333,51.26416666666667,132.29166666666669,2.375,0.7016,143,420176.3979,5375218.586,142.7221223
133.57339030392856,45.770833333333336,-2.0021666666666667,63.837500000000006,53.968333333333334,126.10916666666668,1.975,0.6638000000000001,97,472652.6408,5493600.543,94.77449279
133.57339030392856,46.93083333333333,-1.814,64.11583333333333,49.598333333333336,129.59333333333333,2.216666666666667,0.5821000000000001,111,468516.2386,5442286.921,107.6344352
120.73956398590605,50.072500000000005,-0.9068333333333334,65.42,39.795,135.84666666666666,1.9333333333333331,0.6723,199,398830.8587,5314402.724,192.25095
120.73956398590605,50.28,-1.5935,65.33166666666668,49.11166666666667,132.1,1.6416666666666666,0.5687,140,412079.6486,5380042.675,134.745738
120.73956398590605,50.395833333333336,-1.3567500000000001,63.87416666666667,46.10916666666666,131.91500000000002,2.325,0.4782,123,434481.7236,5405571.543,115.200241
133.57339030392856,52.48666666666667,-1.17225,63.85,50.09916666666667,131.92000000000002,3.308333333333333,0.7631,132,443964.9487,5407080.949,131.9172345
133.57339030392856,47.2525,-1.8105000000000002,63.93,51.69916666666667,129.21833333333333,2.5,0.5267000000000001,109,472944.4802,5448832.293,105.4277632
133.57339030392856,52.6775,-1.0455833333333333,64.56916666666667,46.13916666666667,134.335,2.475,0.5292,177,409150.7393,5334484.766,177.7751647
120.73956398590605,49.05833333333334,-1.4245833333333335,63.087500000000006,46.653333333333336,131.90916666666666,2.7666666666666666,0.7277,112,444273.8298,5418177.536,107.9979292
120.73956398590605,45.60333333333334,-1.8053333333333335,64.4625,46.480000000000004,129.73666666666665,2.0416666666666665,0.7261000000000001,101,459806.7071,5454401.128,95.30286814
120.73956398590605,52.06666666666666,-1.0979166666666669,63.97083333333334,48.78916666666667,133.98416666666668,2.433333333333333,0.6082000000000001,166,405286.2926,5343594.161,164.4929827
133.57339030392856,52.6775,-1.0455833333333333,64.56916666666667,46.13916666666667,134.335,2.475,0.7246,177,408436.0188,5333742.06,177.8548713
133.57339030392856,48.9675,-1.421,63.722500000000004,47.60333333333334,131.3766666666667,2.7583333333333333,0.8636,121,451678.8866,5421851.073,110.9817973
120.73956398590605,46.37583333333333,-1.848,64.48916666666666,50.11916666666667,129.06,2.1333333333333333,0.8334,116,468516.2513,5456941.079,101.2638098
120.73956398590605,50.17666666666667,-1.4729166666666667,64.07416666666667,49.11000000000001,132.94833333333332,2.158333333333333,0.5666,144,411515.8548,5367745.558,144.4266705
133.57339030392856,52.06666666666666,-1.0979166666666669,63.97083333333334,48.78916666666667,133.98416666666668,2.433333333333333,0.7485,167,406461.826,5343521.19,165.350415
133.57339030392856,53.25416666666666,-1.0148333333333333,65.00750000000001,47.155,134.3841666666667,2.6416666666666666,0.7306,177,406576.7462,5332605.512,179.0019853
133.57339030392856,53.35166666666667,-1.0931666666666666,66.61666666666666,40.29,135.00250000000003,1.675,0.6307,237,411797.6957,5318867.897,231.8149924
133.57339030392856,51.7025,-1.4127500000000002,63.86833333333333,51.26416666666667,132.29166666666669,2.375,0.5948,147,420616.2177,5373411.303,144.5047994
133.57339030392856,50.660833333333336,-1.4624166666666667,63.9675,49.39333333333333,132.93416666666667,2.283333333333333,0.6433,146,414884.5047,5365046.631,146.7501388
120.73956398590605,45.69416666666667,-1.7531666666666668,64.27333333333334,46.62416666666667,130.57500000000002,2.316666666666667,0.8522000000000001,120,459600.7772,5442641.806,103.4668731
120.73956398590605,46.42,-1.7304166666666667,64.6675,44.895,130.78416666666666,2.091666666666667,0.7679,106,453328.2506,5435153.793,100.4697736
133.57339030392856,52.66166666666667,-1.0930833333333334,64.87583333333333,44.535000000000004,134.61333333333334,2.433333333333333,0.5778,182,407280.4638,5330391.385,180.281829
120.73956398590605,49.92250000000001,-1.5431666666666666,63.09583333333334,50.41583333333334,132.27083333333334,2.325,0.8473,148,419306.7644,5383945.127,134.3521572
133.57339030392856,46.906666666666666,-1.73975,63.725833333333334,47.950833333333335,130.89583333333334,2.4916666666666667,0.8687,126,458964.0201,5434935.868,106.9637674
92.18530922955416,47.72416666666667,-1.8642500000000002,64.96666666666667,53.14750000000001,127.29666666666668,1.7833333333333334,0.5882000000000001,105,471486.0933,5474168.224,95.07053898
92.18530922955416,46.7,-1.883333333333333,65.13333333333334,49.597500000000004,128.01916666666668,1.625,0.4329,102,466496.0829,5471446.326,93.20351494
133.57339030392856,52.39583333333334,-1.115916666666667,64.00333333333333,44.35333333333334,134.465,2.4916666666666667,0.7695000000000001,193,411122.9578,5329461.741,190.2789356
133.57339030392856,51.756666666666675,-0.9564166666666668,65.41583333333334,42.1625,135.54666666666668,2.341666666666667,0.38770000000000004,197,400838.0405,5318492.092,191.132526
133.57339030392856,51.01833333333333,-1.474,63.955,50.725,132.4641666666667,2.091666666666667,0.7445,144,417835.3319,5372973.478,143.3369435
133.57339030392856,49.9275,-1.3785,63.78416666666667,47.715833333333336,131.41916666666665,2.8916666666666666,0.8248000000000001,122,448568.1204,5417935.631,111.6383603
133.57339030392856,48.9675,-1.421,63.722500000000004,47.60333333333334,131.3766666666667,2.7583333333333333,0.8723000000000001,120,452212.6747,5421599.173,112.9625564
120.73956398590605,46.88666666666667,-1.8490833333333334,64.64416666666668,50.64833333333334,128.3766666666667,1.975,0.45220000000000005,102,466586.0294,5462703.794,96.10389354
92.18530922955416,46.189166666666665,-1.8403333333333334,63.88333333333334,50.08916666666667,129.33166666666668,2.216666666666667,0.8337,123,468286.3351,5450702.567,104.3049173
133.57339030392856,46.43000000000001,-1.8109166666666667,64.1925,49.670833333333334,129.82416666666666,2.2583333333333333,0.7085,120,468303.3267,5448906.283,101.5490119
120.73956398590605,47.83166666666667,-0.9023333333333332,65.08583333333334,36.23916666666667,136.215,1.825,0.6475000000000001,211,396150.956,5306488.894,197.5520926
133.57339030392856,52.66166666666667,-1.0930833333333334,64.87583333333333,44.535000000000004,134.61333333333334,2.433333333333333,0.6127,181,407056.5462,5328504.131,182.7093499
133.57339030392856,51.322500000000005,-0.9903333333333332,64.64333333333333,41.64833333333334,135.45166666666668,2.325,0.8848,210,405822.066,5318093.228,203.7612661
133.57339030392856,51.01833333333333,-1.474,63.955,50.725,132.4641666666667,2.091666666666667,0.7931,158,419147.8059,5373130.415,143.7860017
120.73956398590605,46.58833333333334,-1.7325,64.20666666666668,46.385000000000005,130.6825,2.333333333333333,0.5603,111,456301.0739,5434921.879,104.8809342
92.18530922955416,47.72416666666667,-1.8642500000000002,64.96666666666667,53.14750000000001,127.29666666666668,1.7833333333333334,0.6095,106,472421.7207,5475919.528,95.5759868
120.73956398590605,47.83166666666667,-0.9023333333333332,65.08583333333334,36.23916666666667,136.215,1.825,0.6321,207,396796.6965,5306982.696,196.6250672
120.73956398590605,51.01833333333333,-1.474,63.955,50.725,132.4641666666667,2.091666666666667,0.7015,138,417023.664,5376408.116,139.0707066
133.57339030392856,49.9275,-1.3785,63.78416666666667,47.715833333333336,131.41916666666665,2.8916666666666666,0.6069,120,449339.8125,5416810.078,112.9828035
133.57339030392856,48.9675,-1.421,63.722500000000004,47.60333333333334,131.3766666666667,2.7583333333333333,0.506,117,453345.2252,5421026.4,113.1055113
120.73956398590605,46.56583333333334,-1.8563333333333334,64.88,49.41583333333334,128.52166666666668,1.8416666666666663,0.6608,101,464682.7862,5461679.21,94.45168073
92.18530922955416,46.62083333333334,-1.829333333333333,64.15833333333335,50.81,129.32750000000001,2.2666666666666666,0.8325,115,469915.6897,5453327.513,102.4093668
120.73956398590605,50.910833333333336,-0.8855,66.15083333333334,41.682500000000005,135.88916666666668,2.325,0.8573000000000001,197,396087.9311,5318930.928,189.532856
133.57339030392856,53.25416666666666,-1.0148333333333333,65.00750000000001,47.155,134.3841666666667,2.6416666666666666,0.6032000000000001,179,406469.7913,5333615.114,175.2341091
120.73956398590605,49.41166666666667,-1.4235,63.73333333333334,45.035000000000004,131.61333333333334,2.3916666666666666,0.8287,118,435834.188,5411567.159,112.3365192
120.73956398590605,48.85583333333333,-1.4403333333333332,63.25750000000001,45.765,131.91833333333335,2.558333333333333,0.7249,111,440928.1621,5417488.808,108.7772296
120.73956398590605,48.85583333333333,-1.4403333333333332,63.25750000000001,45.765,131.91833333333335,2.558333333333333,0.6587000000000001,110,439587.6967,5416227.306,109.4877858
133.57339030392856,47.035000000000004,-1.8513333333333333,64.42916666666666,51.98583333333334,128.71666666666667,2.1166666666666667,0.7894,116,472135.8151,5461889.09,99.77450203
133.57339030392856,47.64750000000001,-1.806833333333333,63.829166666666666,50.67833333333334,130.07833333333335,2.575,0.7954,118,467060.8168,5440926.468,104.0478529
120.73956398590605,50.910833333333336,-0.8855,66.15083333333334,41.682500000000005,135.88916666666668,2.325,0.8370000000000001,195,395416.2012,5318553.078,189.7971679
120.73956398590605,49.02583333333334,-0.9123333333333332,65.10416666666667,37.902499999999996,135.61083333333332,1.8666666666666667,0.5594,201,398762.8975,5311047.067,193.78297
120.73956398590605,49.403333333333336,-1.5595833333333335,63.05166666666667,49.50416666666667,132.34416666666667,2.1333333333333333,0.6726000000000001,133,419486.6983,5387863.572,129.9110963
133.57339030392856,46.93083333333333,-1.814,64.11583333333333,49.598333333333336,129.59333333333333,2.216666666666667,0.7412000000000001,113,468727.1559,5444692.961,106.7704608
120.73956398590605,50.910833333333336,-0.8855,66.15083333333334,41.682500000000005,135.88916666666668,2.325,0.6332,187,395602.1185,5319995.509,187.797851
120.73956398590605,49.94583333333333,-1.3758333333333335,63.71333333333334,47.475,131.4141666666667,2.8833333333333333,0.5871000000000001,120,445244.4436,5416987.007,110.2552542
120.73956398590605,48.85583333333333,-1.4403333333333332,63.25750000000001,45.765,131.91833333333335,2.558333333333333,0.668,110,440120.4847,5416509.194,109.2616021
120.73956398590605,46.307500000000005,-1.8074166666666667,64.215,48.25,130.3016666666667,2.275,0.5493,109,462339.6942,5444326.129,104.3346692
133.57339030392856,48.9675,-1.421,63.722500000000004,47.60333333333334,131.3766666666667,2.7583333333333333,0.8854000000000001,118,451496.9578,5420952.431,111.1279888
92.18530922955416,47.55500000000001,-1.8784166666666666,65.39333333333333,51.23916666666667,127.65250000000002,1.6916666666666669,0.43060000000000004,105,469226.9916,5470926.517,95.23896841
133.57339030392856,46.93083333333333,-1.814,64.11583333333333,49.598333333333336,129.59333333333333,2.216666666666667,0.7412000000000001,118,468692.1698,5444650.978,105.5673105
120.73956398590605,51.998333333333335,-1.090833333333333,64.63666666666667,48.48500000000001,134.4016666666667,2.3583333333333334,0.8705,171,402426.4183,5341587.958,165.92215
133.57339030392856,52.6775,-1.0455833333333333,64.56916666666667,46.13916666666667,134.335,2.475,0.7978000000000001,187,407143.5252,5333131.304,178.1994265
120.73956398590605,50.038333333333334,-1.53325,64.83166666666668,49.06,132.26666666666668,1.925,0.6667000000000001,134,415998.0868,5382665.635,133.5982766
120.73956398590605,48.69083333333334,-1.4619166666666668,63.355,45.00416666666667,131.72750000000002,2.3916666666666666,0.8434,116,438283.2156,5415572.566,110.2282537
120.73956398590605,49.05833333333334,-1.4245833333333335,63.087500000000006,46.653333333333336,131.90916666666666,2.7666666666666666,0.8962,116,443595.1005,5417008.998,109.1924182
120.73956398590605,48.85583333333333,-1.4403333333333332,63.25750000000001,45.765,131.91833333333335,2.558333333333333,0.7531,120,441048.1138,5414243.097,109.8502463
133.57339030392856,47.17166666666666,-1.8867500000000001,64.5575,55.33500000000001,126.03916666666669,2.0416666666666665,0.6408,101,473630.2482,5491274.458,95.04558901
92.18530922955416,46.68000000000001,-1.8727500000000001,65.155,49.41916666666667,128.46833333333333,1.7333333333333334,0.8784000000000001,105,464444.897,5469218.221,90.96975582
133.57339030392856,46.93083333333333,-1.814,64.11583333333333,49.598333333333336,129.59333333333333,2.216666666666667,0.7412000000000001,118,468692.1698,5444650.978,101.322164
120.73956398590605,50.645,-1.4411666666666667,64.33166666666668,48.70916666666666,133.2391666666667,2.308333333333333,0.7038,150,410975.0636,5362708.561,147.8777373
120.73956398590605,50.47083333333333,-1.3576666666666668,64.6025,48.57416666666667,133.26333333333335,1.9416666666666669,0.6544,149,409580.6178,5360574.409,149.4611429
120.73956398590605,48.69083333333334,-1.4619166666666668,63.355,45.00416666666667,131.72750000000002,2.3916666666666666,0.7735000000000001,112,437018.7186,5415157.731,110.570318
92.18530922955416,48.310833333333335,-1.8554166666666663,64.96583333333334,54.69500000000001,127.16833333333335,1.7916666666666667,0.6224000000000001,103,473053.4685,5476606.253,96.8438156
92.18530922955416,47.92583333333334,-1.8615833333333334,65.09916666666668,52.870000000000005,127.43666666666667,1.875,0.431,102,470171.6125,5469884.925,94.78962521
133.57339030392856,46.93083333333333,-1.814,64.11583333333333,49.598333333333336,129.59333333333333,2.216666666666667,0.7412000000000001,118,468692.1698,5444650.978,99.29736849
133.57339030392856,52.6775,-1.0455833333333333,64.56916666666667,46.13916666666667,134.335,2.475,0.7325,182,408229.0985,5333057.331,178.4924533
133.57339030392856,49.80333333333334,-0.975,64.70666666666668,38.82916666666667,135.72583333333336,2.025,0.6416000000000001,226,404322.674,5313939.894,218.5699009
120.73956398590605,46.42,-1.7304166666666667,64.6675,44.895,130.78416666666666,2.091666666666667,0.3018,103,452037.7597,5434095.214,100.5494529
92.18530922955416,48.98166666666667,-1.7716666666666665,66.165,53.71416666666667,127.25833333333333,1.7583333333333333,0.5157,106,473438.3099,5470685.589,96.30829226
133.57339030392856,50.645,-1.4411666666666667,64.33166666666668,48.70916666666666,133.2391666666667,2.308333333333333,0.5783,149,412259.5484,5361294.122,148.9930119
133.57339030392856,52.6775,-1.0455833333333333,64.56916666666667,46.13916666666667,134.335,2.475,0.8059000000000001,177,408724.9043,5333316.228,178.5229152
133.57339030392856,51.10583333333333,-1.031,64.62583333333333,39.6225,135.44000000000003,2.125,0.5967,231,408640.9541,5314879.5,225.0290811
120.73956398590605,50.4075,-1.5033333333333334,64.32833333333333,49.725,132.61833333333334,1.9583333333333333,0.6489,138,414350.734,5375683.405,138.861586
120.73956398590605,50.17833333333334,-1.4071666666666667,63.33833333333334,46.60416666666667,131.95583333333335,2.325,0.6930000000000001,125,428342.1672,5398881.201,122.3690363
120.73956398590605,48.85583333333333,-1.4403333333333332,63.25750000000001,45.765,131.91833333333335,2.558333333333333,0.672,112,441294.0172,5416689.124,109.0457966
133.57339030392856,48.9675,-1.421,63.722500000000004,47.60333333333334,131.3766666666667,2.7583333333333333,0.6864,117,453044.3422,5418954.225,114.1737496
133.57339030392856,47.17166666666666,-1.8867500000000001,64.5575,55.33500000000001,126.03916666666669,2.0416666666666665,0.6526000000000001,97,473199.42,5490686.693,95.03545192
92.18530922955416,48.310833333333335,-1.8554166666666663,64.96583333333334,54.69500000000001,127.16833333333335,1.7916666666666667,0.5464,104,473440.3144,5477647.84,96.24174384
92.18530922955416,48.98166666666667,-1.7716666666666665,66.165,53.71416666666667,127.25833333333333,1.7583333333333333,0.533,107,474056.0613,5469458.073,96.81919564
92.18530922955416,46.62083333333334,-1.829333333333333,64.15833333333335,50.81,129.32750000000001,2.2666666666666666,0.8162,121,471439.0851,5455187.765,102.689409
133.57339030392856,46.43000000000001,-1.8109166666666667,64.1925,49.670833333333334,129.82416666666666,2.2583333333333333,0.8705,116,467303.7229,5446164.38,106.2626863
120.73956398590605,50.47083333333333,-1.3576666666666668,64.6025,48.57416666666667,133.26333333333335,1.9416666666666669,0.7077,147,408426.0806,5361700.962,148.7038862
133.57339030392856,52.6775,-1.0455833333333333,64.56916666666667,46.13916666666667,134.335,2.475,0.6456000000000001,178,409560.5774,5334129.906,178.4171441
120.73956398590605,49.65833333333333,-1.5305833333333334,63.59916666666667,47.825833333333335,132.105,2.15,0.7759,124,422935.3284,5394380.989,124.274003
120.73956398590605,46.58833333333334,-1.7325,64.20666666666668,46.385000000000005,130.6825,2.333333333333333,0.5228,114,455189.5126,5434203.166,104.0331426
92.18530922955416,47.72416666666667,-1.8642500000000002,64.96666666666667,53.14750000000001,127.29666666666668,1.7833333333333334,0.6798000000000001,104,471404.1296,5478044.696,95.40292811
92.18530922955416,48.40416666666667,-1.854,65.15916666666668,53.60750000000001,127.85166666666669,1.875,0.7918000000000001,112,474309.955,5466285.332,98.50366279
133.57339030392856,46.43000000000001,-1.8109166666666667,64.1925,49.670833333333334,129.82416666666666,2.2583333333333333,0.8705,116,467303.7229,5446164.38,106.2632822
120.73956398590605,50.47083333333333,-1.3576666666666668,64.6025,48.57416666666667,133.26333333333335,1.9416666666666669,0.6848000000000001,155,409728.5564,5358820.107,151.0963872
120.73956398590605,51.998333333333335,-1.090833333333333,64.63666666666667,48.48500000000001,134.4016666666667,2.3583333333333334,0.7741,166,403457.0105,5341701.913,165.418158
133.57339030392856,52.6775,-1.0455833333333333,64.56916666666667,46.13916666666667,134.335,2.475,0.4192,178,408810.8719,5333950.977,177.8502483
133.57339030392856,50.39083333333334,-0.9570000000000001,64.06,38.23500000000001,135.71,2.558333333333333,0.598,241,403662.9555,5307069.656,237.2884009
120.73956398590605,50.4075,-1.5033333333333334,64.32833333333333,49.725,132.61833333333334,1.9583333333333333,0.686,138,415958.0916,5376688.006,138.6261635
120.73956398590605,50.60583333333333,-1.30325,64.14916666666667,46.751666666666665,131.47083333333333,2.65,0.49570000000000003,120,441820.8045,5411634.136,113.1462945
120.73956398590605,46.35666666666667,-1.8240833333333333,64.6075,49.138333333333335,129.19000000000003,2.1083333333333334,0.7402000000000001,108,465223.5606,5455293.75,100.4243977
133.57339030392856,46.575833333333335,-1.80825,64.16916666666667,49.10916666666666,130.11666666666667,2.2583333333333333,0.5807,109,464630.7841,5442643.791,106.889024
120.73956398590605,50.0325,-1.53675,64.44833333333334,49.17333333333334,132.87833333333333,1.9166666666666667,0.6569,143,410663.2,5370891.309,141.6485924
120.73956398590605,50.0325,-1.53675,64.44833333333334,49.17333333333334,132.87833333333333,1.9166666666666667,0.6451,141,411337.9315,5371566.04,141.2513336
133.57339030392856,50.39083333333334,-0.9570000000000001,64.06,38.23500000000001,135.71,2.558333333333333,0.6614,249,405428.252,5306537.869,245.6191446
